,c_yellow,p_credit,t_BronBron,t_BronBroo,t_BronManh,t_BronQuee,t_BrooBron,t_BrooBroo,t_BrooManh,t_BrooQuee,t_ManhBron,t_ManhBroo,t_ManhManh,t_ManhQuee,t_ManhStat,t_QueeBron,t_QueeBroo,t_QueeManh,t_QueeQuee,p_Bron,p_Broo,p_Manh,p_Quee,d_Bron,d_Broo,d_Manh,d_Quee,d_Stat,pass,dist,fare,tip,tolls,total,p_day,p_hour
2962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06786590351594439,0.053691275167785234,0.10996119016817592,0.0,0.08097049331489166,0.3333333333333333,0.08695652173913043
2963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15208503679476695,0.11429530201342282,0.0,0.0,0.098144306131858,0.3333333333333333,0.34782608695652173
2964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4535295720904878,0.2986577181208054,0.40362225097024573,0.0,0.31615952051636703,0.0,0.0
2965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05151267375306622,0.06711409395973154,0.1595515308322553,0.0,0.09912402028584602,0.0,0.8695652173913043
2966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19133278822567457,0.1476510067114094,0.2095730918499353,0.0,0.16055786076532966,0.5,1.0
2967,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6887435268465522,0.46308724832214765,0.0,0.0,0.4005301982480406,0.8333333333333333,0.4782608695652174
2968,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.054510765876260546,0.0436241610738255,0.0,0.0,0.05763024435223606,1.0,0.21739130434782608
2969,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07604251839738346,0.11073825503355704,0.1875808538163001,0.0,0.14321115721530658,0.6666666666666666,0.7826086956521738
2970,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06186971926955572,0.05033557046979866,0.10608020698576971,0.0,0.07757030889810973,1.0,0.08695652173913043
2971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24856909239574815,0.24832214765100674,0.28029322984044847,0.0,0.2679806362378977,1.0,0.2608695652173913
2972,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021804306350504225,0.023489932885906038,0.06727037516170763,0.0,0.04644997694790226,1.0,0.5217391304347826
2973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15290269828291086,0.15436241610738255,0.36610608020698576,0.0,0.20452973720608575,0.16666666666666666,0.8260869565217391
2974,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011174707004633412,0.016778523489932886,0.0,0.0,0.03169663439372983,0.3333333333333333,0.3913043478260869
2975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.03515944399018806,0.04026845637583893,0.04312203536006899,0.0,0.05763024435223606,0.5,0.30434782608695654
2976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03188879803761242,0.03691275167785235,0.0,0.0,0.05186721991701245,0.5,0.0
2977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03515944399018806,0.03355704697986577,0.0,0.0,0.046104195481788846,0.8333333333333333,0.34782608695652173
2978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.05696375034069228,0.07046979865771812,0.1358344113842173,0.0,0.10171738128169663,0.6666666666666666,0.6956521739130435
2979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09157808667211773,0.11073825503355704,0.1836998706338939,0.0,0.13981097279852467,0.6666666666666666,0.8695652173913043
2980,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01880621422730989,0.03355704697986577,0.07977576541612764,0.0,0.05676579068695252,0.3333333333333333,0.5652173913043478
2981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.029708367402562004,0.05704697986577182,0.0,0.0,0.07203780544029507,0.16666666666666666,0.6956521739130435
2982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01880621422730989,0.03691275167785235,0.0948684777921518,0.0,0.06742738589211619,0.3333333333333333,0.6956521739130435
2983,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025892613791223762,0.04697986577181208,0.04312203536006899,0.0,0.06339326878745967,0.8333333333333333,0.6521739130434783
2984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.046879258653584076,0.06040268456375839,0.0,0.0,0.06915629322268327,0.8333333333333333,0.6521739130434783
2985,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04469882801853365,0.05704697986577182,0.0,0.0,0.06915629322268327,0.6666666666666666,1.0
2986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03406922867266285,0.03691275167785235,0.04312203536006899,0.0,0.05763024435223606,0.8333333333333333,0.8695652173913043
2987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01880621422730989,0.03355704697986577,0.0,0.0,0.046104195481788846,0.5,0.34782608695652173
2988,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02998092123194331,0.03355704697986577,0.08020698576972833,0.0,0.056823420931304755,0.8333333333333333,0.8260869565217391
2989,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02562005996184246,0.03691275167785235,0.07546356188012074,0.0,0.06483402489626557,0.16666666666666666,0.8260869565217391
2990,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4889615699100571,0.3422818791946309,0.0,0.0,0.3112033195020747,0.5,0.08695652173913043
2991,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.026982829108748975,0.030201342281879196,0.07977576541612764,0.0,0.05676579068695252,1.0,0.043478260869565216
2992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062414826928318325,0.087248322147651,0.0,0.0,0.09220839096357769,0.3333333333333333,0.5652173913043478
2993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029708367402562004,0.0436241610738255,0.10133678309616213,0.0,0.07405486399262333,0.6666666666666666,0.7391304347826086
2994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2063232488416462,0.18456375838926176,0.3484260457093575,0.0,0.22521899492853853,1.0,0.0
2995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.020986644862360314,0.030201342281879196,0.0,0.0,0.046104195481788846,0.8333333333333333,1.0
2996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23248841646225124,0.15932885906040267,0.0,0.0,0.1396957123098202,0.0,0.6956521739130435
2997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04333605887162714,0.0436241610738255,0.09271237602414832,0.0,0.067139234670355,1.0,0.43478260869565216
2998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06514036522213135,0.10738255033557047,0.1832686502802932,0.0,0.13975334255417243,1.0,0.6956521739130435
2999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062414826928318325,0.06040268456375839,0.1190168175937904,0.0,0.08794375288151221,0.6666666666666666,0.043478260869565216
3000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06077950395203052,0.08053691275167785,0.1448900388098318,0.0,0.1086906408483172,0.8333333333333333,0.8695652173913043
3001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052602889070591435,0.07382550335570469,0.04312203536006899,0.0,0.08644536652835409,0.5,0.34782608695652173
3002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02153175252112292,0.026845637583892617,0.0948684777921518,0.0,0.05590133702166897,0.6666666666666666,0.17391304347826086
3003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13491414554374487,0.13087248322147652,0.2095730918499353,0.0,0.16055786076532966,0.5,0.9130434782608695
3004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11965113109839191,0.10402684563758388,0.0,0.0,0.10949746426924852,0.8333333333333333,1.0
3005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032433905696375026,0.03355704697986577,0.09918068132815867,0.0,0.05935915168280313,0.3333333333333333,0.3913043478260869
3006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032433905696375026,0.05704697986577182,0.05519620526088831,0.0,0.07365145228215768,0.16666666666666666,0.3913043478260869
3007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03161624420823112,0.0436241610738255,0.0,0.0,0.05763024435223606,0.3333333333333333,0.8695652173913043
3008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0487871354592532,0.06375838926174496,0.0,0.0,0.07780082987551867,0.6666666666666666,0.6956521739130435
3009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10602343962932677,0.10067114093959731,0.0,0.0,0.10661595205163671,0.0,0.0
3010,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03052602889070591,0.030201342281879196,0.0,0.0,0.043222683264177046,0.8333333333333333,0.7391304347826086
3011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029708367402562004,0.03355704697986577,0.08840017248814143,0.0,0.06368142000922083,0.0,0.8260869565217391
3012,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000001,0.010629599345870808,0.020134228187919462,0.047865459249676584,0.0,0.03233056708160443,0.0,0.8260869565217391
3013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.032161351866993725,0.03355704697986577,0.08451918930573522,0.0,0.06028123559243892,0.16666666666666666,1.0
3014,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02153175252112292,0.026845637583892617,0.04312203536006899,0.0,0.04898570769940065,0.8333333333333333,0.9130434782608695
3015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022076860179885523,0.023489932885906038,0.04312203536006899,0.0,0.043222683264177046,1.0,0.34782608695652173
3016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.04197328972472063,0.07718120805369127,0.13626563173781803,0.0,0.10177501152604888,0.16666666666666666,0.6086956521739131
3017,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17143635868083945,0.17785234899328858,0.0,0.0,0.17000922083909636,1.0,0.7391304347826086
3018,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2869991823385118,0.26174496644295303,0.5286761535144459,0.23980016652789343,0.34589672660212084,0.6666666666666666,0.34782608695652173
3019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11338239302262194,0.09060402684563758,0.15782664941785252,0.0,0.11906408483171971,0.5,0.043478260869565216
3020,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000001,0.016080675933496862,0.020134228187919462,0.05045278137128072,0.0,0.044202397418165056,0.16666666666666666,0.8695652173913043
3021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05151267375306622,0.05704697986577182,0.11858559724018973,0.0,0.08788612263715999,0.5,0.7826086956521738
3022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016898337421640774,0.026845637583892617,0.07589478223372143,0.0,0.05336560627017059,0.16666666666666666,0.8695652173913043
3023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18915235759062413,0.1342281879194631,0.2095730918499353,0.0,0.16055786076532966,1.0,0.4782608695652174
3024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02998092123194331,0.05033557046979866,0.10176800344976282,0.0,0.07411249423697557,0.8333333333333333,0.8260869565217391
3025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03597710547833197,0.04026845637583893,0.08883139284174213,0.0,0.06373905025357307,0.3333333333333333,0.30434782608695654
3026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.016898337421640774,0.023489932885906038,0.06727037516170763,0.0,0.04644997694790226,1.0,0.43478260869565216
3027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05996184246388661,0.06040268456375839,0.08624407072013798,0.0,0.08356385431074229,0.0,1.0
3028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032433905696375026,0.03355704697986577,0.08408796895213454,0.0,0.060223605348086684,1.0,0.0
3029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.03515944399018806,0.05033557046979866,0.10564898663216904,0.0,0.0775126786537575,0.8333333333333333,1.0
3030,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.07222676478604523,0.07718120805369127,0.08624407072013798,0.0,0.0950899031811895,1.0,0.4782608695652174
3031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.028073044426274188,0.030201342281879196,0.07589478223372143,0.0,0.05336560627017059,1.0,0.8260869565217391
3032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062414826928318325,0.06040268456375839,0.0,0.0,0.07203780544029507,0.5,0.043478260869565216
3033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09266830198964293,0.07718120805369127,0.04312203536006899,0.0,0.08932687874596588,1.0,0.3913043478260869
3034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08694467157263558,0.07718120805369127,0.08624407072013798,0.0,0.0979714153988013,0.6666666666666666,0.9130434782608695
3035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01471790678659035,0.030201342281879196,0.07589478223372143,0.0,0.05336560627017059,0.3333333333333333,0.4782608695652174
3036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0397928590896702,0.04697986577181208,0.10176800344976282,0.0,0.07411249423697557,0.16666666666666666,0.9130434782608695
3037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11501771599890977,0.087248322147651,0.0,0.0,0.08068234209313048,0.8333333333333333,0.8695652173913043
3038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041700735895339326,0.053691275167785234,0.10608020698576971,0.0,0.07757030889810973,0.8333333333333333,0.7826086956521738
3039,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1796129735622785,0.19463087248322147,0.0,0.0,0.17577224527431998,0.5,0.7391304347826086
3040,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000001,0.01880621422730989,0.030201342281879196,0.07589478223372143,0.0,0.05336560627017059,0.5,0.6521739130434783
